Id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,Max_EState_Index,Min_Abs_EState_Index,MolecularW,Exact_Molecular_Weight,Number_of_Valence_Electrons,Max_Partial_Charge,Min_Abs_Partial_Charge,FpDensity_Morgan_Level_1,BCUT2D_High_Molecular_Weight,J_Index,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Chi0_Connectivity_Index,Hall_Kier_Alpha_Descriptor,Kappa_Shape_Index_1,Labute_ASA,PEOE_VSA_1,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,SlogP_VSA_3,TPSA_8,VSA_EState_1,Fraction_of_sp3_Carbon_Atoms,Number_of_Rotatable_Bonds,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,lipophilicity
3824,11.23189687,-0.648748313,11.23189687,0.197888112,0.768368806,375.559,350.359,375.132671,134,0,0.278643778,0.573955533,0.259368892,0.084810621,0.919772048,0.248967981,0.251258113,0.623747616,0.910664119,0.277360868,0.307295377,-0.480990926,0.480990926,0.307295377,1.24,1.88,2.4,32.13473542,9.978235938,2.243726404,-2.297994101,2.351146185,-2.385181154,7.136038848,-0.14310251,1.728074649,717.0941255,17.81119031,14.82591436,16.45890753,12.05855065,8.802179129,10.56148475,6.749947022,8.582179178,4.86197411,6.961486642,3.437493155,5.451186823,-1.43,7.137690168,1.938450398,0.477927007,0.210339157,3.112507451,664633.0064,18.36374462,8.299732951,4.40339522,157.1686846,10.00643713,0.0,0.8970634,0.466981563,0.738160039,0.212308965,0.206213641,0.0,0.0,0.0,5.969305288,4.794537184,0.0,0.0,22.67357176,6.076020107,73.67445834,28.41691173,5.917906046,9.901064579,34.21598157,0.0,4.899909731,5.917906046,33.10993927,19.63426922,49.85007716,0,0.0,0.0,0.0,0.0,22.67357176,35.61001163,4.794537184,19.76538045,40.14366224,28.96887978,0.0,5.57310453,0,40.54,5.969305288,9.901064579,0.0,5.917906046,6.544756406,32.35197768,26.4543019,22.67357176,0.0,47.71626391,0.0,0.0,3.603947883,16.24495626,13.55748195,3.99326064,-0.846636425,4.358873626,5.106850156,6.981265916,0.0,0.45,25,1,3,0,1,1,0,2,2,4,1,5,6,0,1,1,3,5.04484,106.6078,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3844,11.11849359,-0.466375364,11.11849359,0.19115872,0.910770882,337.423,314.239,337.179027,130,0,0.92284112,0.830607891,0.683191349,0.417509017,0.42200109,0.766055387,0.648115691,0.006763271,0.485941525,0.663499484,0.249766928,-0.474224205,0.474224205,0.249766928,1.12,1.84,2.44,16.49689148,9.985073421,2.409768218,-2.383190758,2.375969495,-2.453315621,5.918997234,0.042235488,1.384662785,718.3663025,17.22540387,14.17466091,14.17466091,12.18667319,8.910142391,8.910142391,7.003555876,7.003555876,5.357331385,5.357331385,4.139384121,4.139384121,-2.4,2.95263081,2.006161218,6.047227964,3.785853384,4.36402552,820384.9885,16.08925781,6.8426767,3.513123,147.3557537,10.47053043,6.103966388,0.191738982,0.54204601,0.147415696,0.634841669,0.794919877,0.0,11.78716807,0.0,0.0,9.694446915,4.983978521,0.0,0.0,30.33183534,37.31310505,30.8916487,5.563451492,9.531400138,5.907179729,0.0,9.883888252,5.733667477,50.41569094,0.0,59.78831603,0,5.879988336,10.47053043,0.0,5.879988336,0.0,33.97871603,6.544756406,0.0,41.60472666,48.66141305,0.0,0.0,0,68.45,5.907179729,4.794537184,0.0,6.103966388,23.52712149,19.38639965,24.60193831,12.13273414,0.0,40.21572359,10.47053043,6.079509165,0.0,17.97083532,0.0,7.030816068,0.108540723,15.23696514,6.21772655,1.022273698,0.0,0.4,25,2,5,0,2,2,1,1,2,4,1,5,5,0,2,2,4,2.7549,95.1999,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,13.89051224,-0.962476104,13.89051224,0.025469472,0.287987732,437.428,420.292,437.0969315,158,0,0.83536862,0.238075227,0.476402711,0.849708725,0.288541676,0.570772582,0.413556596,0.242837776,0.910447905,0.976627354,0.361994641,-0.464139245,0.464139245,0.361994641,1.333333333,2.1,2.8,32.16655528,10.20825217,2.193319806,-2.139429191,2.259078332,-2.241452115,7.979261921,0.059201861,2.036482447,1157.360286,21.83613434,15.90139113,16.71788771,14.33293756,8.671097052,9.656695612,6.187693499,7.130192139,3.958182827,4.854297704,2.438178743,3.257402237,-3.12,2.104927921,7.31944741,4.740982385,3.590949247,1.119142068,4457561.092,21.58556549,9.133803791,4.543664187,172.4732727,20.14415747,5.516700718,0.621101328,0.754884362,0.143397483,0.931810437,0.610727503,28.25591816,5.693927995,5.559266895,5.969305288,4.794537184,28.52730284,0.0,0.0,23.89461909,12.99010427,17.35814593,13.71667951,23.41875763,34.71293095,0.0,19.93591408,0.0,23.87486812,19.03346811,51.44472645,0,0.0,10.8760555,14.59869287,0.0,11.76188495,50.7702671,10.48971656,11.63444168,22.97565387,28.15007487,0.0,11.16387794,0,130.09,34.89878269,23.47643186,0.0,40.06136426,0.0,24.93804956,12.13273414,6.9237372,0.0,29.98956564,0.0,31.83944777,1.008109515,38.86633834,12.38328456,-1.055045228,-2.682402117,3.410206919,0.0,1.449869755,1.113523823,0.277777778,30,3,9,0,0,0,1,2,3,9,3,12,7,0,0,0,3,1.8629,105.3827,0,1,1,0,0,4,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,11.75506189,-0.267879819,11.75506189,0.116836505,0.692137433,229.235,218.147,229.0738932,86,0,0.247159071,0.118386658,0.696379127,0.82117507,0.987250096,0.670645649,0.974416147,0.80102661,0.47189747,0.723495813,0.255162246,-0.507966196,0.507966196,0.255162246,0.823529412,1.294117647,1.823529412,16.25655988,10.16877919,2.049786896,-2.047687335,2.15413715,-2.108066191,6.038180394,0.102205857,2.111362931,517.3657679,12.25071238,8.921477635,8.921477635,8.147867046,5.044072151,5.044072151,3.547872194,3.547872194,2.254666724,2.254666724,1.360831448,1.360831448,-2.49,9.736205017,4.801953768,7.708791988,0.233163011,0.553129647,8155.01267,11.0091684,4.569715341,2.750331729,98.15329123,15.52984339,11.49902367,0.265061981,0.565866172,0.927285082,0.850025442,0.260582528,0.0,0.0,5.907179729,0.0,4.794537184,0.0,0.0,0.0,0.0,48.53093655,11.25083777,0.0,15.00759197,11.594566,0.0,0.0,0.0,0.0,5.316788604,54.09438804,0,11.49902367,5.316788604,5.687386275,11.49902367,0.0,16.12023452,0.0,0.0,10.35798868,48.53093655,0.0,0.0,0,69.56,0.0,4.794537184,0.0,17.4062034,11.25083777,0.0,36.39820241,12.13273414,0.0,5.316788604,10.21305479,0.0,0.0,11.75506189,20.87030842,1.052546296,-0.005087383,12.16050412,0.0,0.0,0.0,0.0,17,3,4,0,0,0,2,0,2,3,3,4,2,0,0,0,2,2.3501,64.1668,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,11.49774516,-0.794913242,11.49774516,0.022096062,0.473510434,340.441,316.249,340.1344449,128,0,0.909828593,0.493834048,0.263918959,0.978325241,0.250522139,0.565754103,0.09514568,0.721497226,0.89559658,0.738965795,0.312951031,-0.506762368,0.506762368,0.312951031,1.260869565,2.0,2.608695652,32.16649189,10.0126048,2.152032439,-2.142105802,2.32612514,-2.040474794,7.994189083,-0.133437043,2.540861374,542.0304186,17.24227621,13.63186836,14.44836494,10.96843291,7.7505086,8.905209138,5.246498539,6.351670254,3.285181006,4.313605995,2.17651662,2.903722904,-1.69,4.051059908,9.982972237,2.750536023,3.943134382,7.912418775,92122.44978,19.35692633,10.15385765,6.522479097,140.5939333,14.94991774,11.49902367,0.026195704,0.111045969,0.097665375,0.892145095,0.394263201,5.783244946,0.0,0.0,5.969305288,9.589074368,0.0,11.76188495,0.0,13.34455882,44.07178981,5.563451492,17.92318706,24.53899211,23.51443518,0.0,0.0,0.0,39.53076089,18.11258918,23.25963712,0,11.49902367,4.736862954,0.0,11.49902367,11.76188495,40.0781942,11.21535881,0.0,49.03137944,12.13273414,0.0,0.0,0,83.83,5.969305288,14.69560176,0.0,17.28561039,29.9041184,25.01531848,18.68562215,12.13273414,6.9237372,0.0,9.843390349,5.736053241,1.393905476,21.88403696,18.77615618,1.005854488,0.590931381,3.328865123,3.180388571,3.937141918,0.0,0.529411765,23,2,5,0,0,0,1,0,1,5,2,6,11,0,0,0,1,3.5241,91.7961,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
3159,9.860580147,-0.526800111,9.860580147,0.25125696,0.5262675,379.464,354.264,379.200825,146,0,0.5955035,0.585461835,0.837859614,0.885537841,0.370514936,0.95335536,0.338399575,0.767872299,0.41554071,0.452770395,0.228632525,-0.49084661,0.49084661,0.228632525,0.964285714,1.678571429,2.392857143,16.48925641,10.27001977,2.066804657,-2.162510848,2.198146094,-2.301178232,5.591797469,0.083107491,1.55803727,856.1846137,19.76937395,16.03951947,16.03951947,13.58052004,9.061228266,9.061228266,6.63296177,6.63296177,3.830516567,3.830516567,2.588126054,2.588126054,-3.16,6.143874497,0.733763883,4.024959372,0.617993547,6.883389782,2239133.644,19.59742769,9.681941366,6.223261007,164.5769351,25.37687729,24.27822296,0.585892322,0.189190584,0.056163706,0.177791252,0.738442606,0.0,5.948339281,0.0,0.0,0.0,4.983978521,4.983978521,0.0,18.19910121,56.55991344,24.11637253,0.0,9.843390349,23.14097461,0.0,14.86786677,0.0,6.103966388,37.88055954,66.86051426,0,5.749511833,15.37044016,23.14097461,5.749511833,0.0,53.32534289,0.0,0.0,0.0,66.86051426,0.0,0.0,0,82.54,6.103966388,5.106527395,0.0,6.606881965,24.0604703,11.37477255,0.0,6.196843572,79.65892438,20.60153425,4.736862954,5.61368347,0.0,10.64364471,16.27667682,1.808478772,1.901210556,19.11438348,1.171834531,0.8111135,3.82564083,0.238095238,28,3,7,0,0,0,2,1,3,7,3,7,9,0,0,0,3,3.2651,111.5372,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,13.25735894,-0.432314935,13.25735894,0.009153544,0.610919282,414.594,376.29,414.2994765,166,0,0.577820905,0.021323303,0.792805519,0.079664844,0.244356612,0.789019045,0.183621151,0.425860509,0.988207076,0.307880248,0.242627345,-0.350286423,0.350286423,0.242627345,1.033333333,1.766666667,2.466666667,16.15897128,9.828717288,2.331707328,-2.35635244,2.268132174,-2.576183818,5.895519549,-0.131666556,1.594088167,675.0433184,21.34672421,18.53093041,18.53093041,14.56288195,11.60822102,11.60822102,8.963166413,8.963166413,6.628661886,6.628661886,4.723874326,4.723874326,-1.92,9.26481489,8.349331904,9.855811141,4.241578492,5.403997711,6374520.034,22.75824454,11.46590683,6.540847309,180.7211633,15.95036581,6.041840829,0.055560716,0.767375531,0.383943747,0.222679091,0.356943467,0.0,11.81435946,0.0,0.0,14.4889841,0.0,0.0,0.0,49.59430021,57.68080962,19.13135364,6.041840829,9.589074368,11.81435946,0.0,20.85027554,5.917906046,76.53976745,20.13718479,35.89528683,0,0.0,15.95036581,0.0,0.0,0.0,54.97697647,16.13383077,5.917906046,57.43294005,30.33183534,0.0,0.0,0,73.47,6.041840829,9.589074368,0.0,29.81594716,0.0,58.15919896,11.98427311,7.047671983,12.99010427,45.11574382,0.0,0.0,0.0,28.19228775,9.301172776,1.303588207,0.123568925,9.887919074,7.598849524,4.658800292,1.767146783,0.666666667,30,3,6,1,1,2,1,0,1,4,3,6,8,1,1,2,3,2.4402,119.9111,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,12.85301115,-4.557853374,12.85301115,0.058392917,0.246730783,518.421,502.293,518.1289785,190,0,0.468334929,0.987596204,0.552969196,0.122995486,0.790381651,0.758793029,0.127226813,0.52617621,0.759743479,0.183839751,0.432308738,-0.457155487,0.457155487,0.432308738,0.864864865,1.594594595,2.27027027,19.41706214,10.17544008,2.329884047,-2.090444531,2.326436239,-2.046611789,5.808353712,-0.140570313,1.356421686,1569.700104,26.37166824,18.81574247,18.81574247,17.46949626,10.64482882,10.64482882,7.967143358,7.967143358,5.411601349,5.411601349,3.562214868,3.562214868,-4.55,8.337010802,8.938490843,1.59962193,1.423440495,3.186458202,205690578.5,24.15799769,8.835175439,5.056006781,204.3230327,19.60472973,22.88687966,0.79086974,0.77459174,0.905322194,0.347325507,0.925901466,5.824404498,5.948339281,0.0,12.35259703,4.983978521,9.967957042,26.34249029,0.0,0.0,42.46456948,31.06463597,22.7936965,31.07935324,22.66912699,0.0,24.50301373,7.047671983,12.35259703,5.316788604,78.24837025,0,23.01735616,10.05365156,37.97821584,11.49902367,0.0,24.50301373,19.40026902,0.0,11.25737949,66.99099076,0.0,22.55173393,0,80.65,23.60997652,26.34249029,0.0,11.51833249,34.84829351,17.64943485,30.46231185,29.81387284,0.0,25.25270269,4.736862954,84.54289127,0.0,14.46132974,2.992560388,0.124646115,1.056414925,12.65377612,-6.910971518,0.0,1.746019623,0.125,37,2,7,0,0,0,2,3,5,6,2,13,5,0,0,0,5,6.9319,122.3354,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,6,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2984,10.83841034,-3.561044029,10.83841034,0.301574074,0.794690913,212.23,204.166,212.0255631,74,0,0.27025291,0.635082218,0.033331512,0.225969143,0.672455756,0.134861543,0.053940037,0.62401677,0.754681588,0.902580341,0.166672694,-0.35597912,0.35597912,0.166672694,1.5,2.214285714,2.928571429,32.23640652,10.20989896,2.111867604,-1.939157591,2.18671849,-1.994021522,7.855659515,0.447381594,2.539001213,558.7250089,10.18179828,7.13567992,7.952176501,6.56146151,3.883248921,5.567329186,2.910209316,4.479772786,1.78451071,2.449235864,1.227518241,1.806358434,-1.4,3.388810218,7.423902468,1.412577655,9.613794588,4.708320079,1818.133527,9.166608997,3.071392214,1.753978742,80.51506047,9.075844811,11.4467816,0.689964786,0.281581568,0.784837652,0.739818517,0.185636672,15.59290605,0.0,0.0,0.0,0.0,8.988476656,0.0,0.0,17.28939739,12.13273414,5.386224214,0.0,13.2847433,20.97913027,4.779578164,5.156663257,0.0,5.752853607,0.0,29.95939627,0,0.0,0.0,0.0,0.0,0.0,13.91831162,15.76273952,4.779578164,5.693927995,28.78856321,0.0,10.96924436,0,87.18,10.00988591,4.208898492,0.0,5.752853607,16.66317235,0.0,0.0,24.26546827,0.0,5.156663257,13.85542297,31.5099811,0.0,0.0,4.328472222,0.911342593,-0.301574074,7.029488851,0.0,0.0,-3.561044029,0.125,14,2,5,0,0,0,1,1,2,4,2,6,2,0,0,0,2,1.84757,51.2039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,9.77217876,-0.31212963,9.77217876,0.31212963,0.775948657,250.345,232.201,250.1469986,96,0,0.39678302,0.27711512,0.592543526,0.81207608,0.849543792,0.085793983,0.12358662,0.610627323,0.405243369,0.839624766,0.085220272,-0.306229393,0.306229393,0.085220272,1.052631579,1.736842105,2.473684211,15.09425882,9.72319649,2.360717898,-2.360452239,2.378270376,-2.395636287,5.866993264,0.222616136,2.147903161,625.747278,13.29468245,11.2643062,11.2643062,9.249948766,6.831749912,6.831749912,5.523895112,5.523895112,4.359823271,4.359823271,3.0843234,3.0843234,-1.85,4.390288948,2.237024719,6.549737555,1.599182543,8.688505445,33194.93899,12.19752231,4.677792939,2.005923227,113.8142447,4.899909731,0.0,0.57669852,0.77713653,0.563815858,0.218733018,0.837944014,0.0,0.0,0.0,0.0,0.0,0.0,5.261891555,0.0,42.46456948,49.31472796,0.0,11.48421178,0.0,10.77244843,5.261891555,4.899909731,0.0,18.25663372,20.13718479,48.02802097,0,6.069221313,0.0,0.0,0.0,0.0,25.03709453,5.414990469,11.33111287,18.40509474,42.46456948,0.0,10.77244843,0,27.03,0.0,5.261891555,0.0,5.414990469,0.0,25.93115606,16.33589992,0.0,0.0,60.48137251,0.0,0.0,0.0,2.306270314,12.23482332,0.897314815,0.0,17.33939673,1.849221466,1.993613473,2.129359883,0.352941176,19,0,2,0,1,1,2,0,2,2,0,2,1,0,1,1,3,3.32678,77.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,13.27479213,-0.464637278,13.27479213,0.042650332,0.545299588,446.611,407.299,446.3057047,178,0,0.369421104,0.331776088,0.508265701,0.527274335,0.738919141,0.20983571,0.338564261,0.034549521,0.307021039,0.259422605,0.242627344,-0.350286644,0.350286644,0.242627344,1.0625,1.78125,2.46875,19.14214598,9.828720691,2.331559192,-2.356394988,2.267799424,-2.577552177,5.895528649,-0.131655375,1.547773679,735.9623831,22.92407448,19.5386514,19.5386514,15.4567288,12.20788686,12.20788686,9.419526948,9.419526948,7.009619804,7.009619804,4.880025842,4.880025842,-1.99,1.435288664,1.683372963,6.713900428,2.172908509,6.44729295,15096241.71,24.64847784,12.30368097,7.271879417,191.2516408,20.85027554,11.85906167,0.767478278,0.615275427,0.549535268,0.258869709,0.090478407,0.0,11.81435946,0.0,0.0,9.589074368,4.390415048,0.0,0.0,31.39519901,76.23436538,19.13135364,6.041840829,13.97948942,11.81435946,0.0,20.85027554,5.917906046,76.41583267,26.6819412,35.64614061,0,0.0,15.95036581,4.390415048,0.0,0.0,61.52173288,16.00989599,11.73512689,57.43294005,24.26546827,0.0,0.0,0,73.47,6.041840829,13.97948942,0.0,35.633168,0.0,70.14347207,18.55355576,7.047671983,19.05647134,20.85027554,0.0,13.11717122,0.0,28.17640318,9.238803086,1.121562403,-0.171409939,5.976200977,8.267963372,4.520837169,1.752468541,0.68,32,3,6,1,1,2,1,0,1,4,3,7,9,1,1,2,3,2.6218,124.7361,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,13.12279968,-4.592827207,13.12279968,0.02526144,0.77737629,417.405,399.261,417.0857783,152,0,0.512304775,0.316900848,0.130486646,0.971838544,0.999557047,0.692527474,0.800567531,0.836876073,0.891672139,0.899734903,0.415935821,-0.481264137,0.481264137,0.415935821,1.142857143,1.785714286,2.285714286,32.23325678,9.96822142,2.312940593,-2.194941814,2.38865136,-2.243212149,7.915854374,-0.139507161,2.587902811,1002.766043,21.2756564,15.24077046,16.05726704,12.80256758,7.912074269,9.760385888,6.120823823,8.134586579,4.01927471,5.225029374,2.519534278,3.016048071,-2.75,5.041163759,5.884247547,2.792422008,1.131623977,7.336774367,699058.7269,21.54895692,7.703884298,4.944112594,159.7646669,9.843390349,5.749511833,0.24910868,0.362258479,0.417343724,0.526642417,0.403916672,6.606881965,10.02329115,0.0,12.14560381,4.305215991,13.21233417,13.17124514,0.0,6.066367068,48.38247553,12.61112347,17.50660695,36.22696966,21.67998272,0.0,0.0,0.0,13.10003572,24.21553912,47.52510539,0,16.87641482,9.042078945,18.85863142,5.749511833,0.0,39.4039528,20.99412685,6.9237372,11.12690298,36.39820241,0.0,11.12690298,0,83.91,34.33922842,26.38357931,0.0,11.31296332,16.81428926,28.76008638,25.24677319,6.9237372,0.0,0.0,9.843390349,68.90496301,0.0,10.75977464,8.780998715,0.330934101,-1.295914231,7.176655272,-3.564161823,0.891370872,-2.151287227,0.277777778,28,1,6,0,0,0,2,0,2,4,1,10,6,0,0,0,2,3.54002,97.9946,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2619,5.558381495,0.517871394,5.558381495,0.517871394,0.547699563,477.569,446.321,477.2488379,184,0,0.921889117,0.107948685,0.232893817,0.490119355,0.818773157,0.065211019,0.268803854,0.357484902,0.760110881,0.510376546,0.228642413,-0.480934221,0.480934221,0.228642413,0.857142857,1.485714286,2.114285714,16.48158359,10.15785742,2.176063381,-2.326585683,2.308104712,-2.375267862,5.714976972,0.1220335,1.41133038,1097.298234,24.03695866,20.18368285,20.18368285,17.19100448,11.84793391,11.84793391,8.397537722,8.397537722,6.157298321,6.157298321,4.222662851,4.222662851,-3.63,5.381836545,5.825436895,3.468135695,1.566712448,0.794826037,151487287.2,23.12778188,10.74796963,5.549065207,205.0122932,34.22710666,11.63572556,0.704870817,0.643677241,0.467097798,0.409391401,0.595859166,0.0,11.82832762,0.0,0.0,0.0,4.983978521,9.967957042,0.0,6.066367068,30.33183534,62.55206707,33.5373254,14.21058886,34.64622366,0.0,14.95193556,0.0,0.0,86.7805408,48.66141305,0,5.879988336,24.75338075,34.64622366,5.879988336,0.0,81.71595857,9.473725908,0.0,0.0,48.66141305,0.0,0.0,0,88.11,0.0,0.0,0.0,0.0,11.82832762,81.30443786,0.0,13.30664111,36.21304999,43.28366631,19.19456738,16.37625144,0.0,20.32689026,3.422357962,3.261187243,2.528271879,14.04812816,1.746081596,6.431207536,3.526290594,0.4,35,1,10,0,2,2,1,2,3,10,1,10,7,0,2,2,5,3.0649,136.6727,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
